block|time|amount|balance|balanceUSD|profit
826141|2024-01-17 17:54:56|+5.08514064 BTC (215,979.64 USD)|17,881.25912153 BTC|$759,465,319 @ $42,472.7|$276,063,653
826131|2024-01-17 15:16:39|+0.98251228 BTC (41,828.87 USD)|17,876.17398089 BTC|$761,049,159 @ $42,573.38|$277,863,473
826117|2024-01-17 13:05:49|+0.53700636 BTC (22,965.91 USD)|17,875.19146861 BTC|$764,460,243 @ $42,766.55|$281,316,386
826115|2024-01-17 12:38:59|+1.30257882 BTC (55,706.8 USD)|17,874.65446225 BTC|$764,437,277 @ $42,766.55|$281,316,386
826113|2024-01-17 12:02:05|+0.39891705 BTC (17,040.23 USD)|17,873.35188343 BTC|$763,482,264 @ $42,716.23|$280,417,079
826107|2024-01-17 10:48:19|+0.39935155 BTC (17,076.44 USD)|17,872.95296638 BTC|$764,254,880 @ $42,760.41|$281,206,735
826104|2024-01-17 10:31:58|+0.10800856 BTC (4,618.49 USD)|17,872.55361483 BTC|$764,237,803 @ $42,760.41|$281,206,735
826103|2024-01-17 10:28:30|+0.35906865 BTC (15,353.92 USD)|17,872.44560627 BTC|$764,233,185 @ $42,760.41|$281,206,735
826097|2024-01-17 07:32:15|+0.34943347 BTC (14,965.08 USD)|17,872.08653762 BTC|$765,402,259 @ $42,826.69|$282,391,164
826092|2024-01-17 05:49:48|+0.4402634 BTC (18,872.55 USD)|17,871.73710415 BTC|$766,098,592 @ $42,866.49|$283,102,462
826085|2024-01-17 04:46:36|+1.3185755 BTC (56,660.92 USD)|17,871.29684075 BTC|$767,953,073 @ $42,971.31|$284,975,815
826084|2024-01-17 04:33:29|+2.89991816 BTC (124,613.29 USD)|17,869.97826525 BTC|$767,896,412 @ $42,971.31|$284,975,815
826083|2024-01-17 04:14:11|+0.17117426 BTC (7,355.58 USD)|17,867.07834709 BTC|$767,771,799 @ $42,971.31|$284,975,815
826081|2024-01-17 03:47:48|+0.44419944 BTC (19,107.37 USD)|17,866.90717283 BTC|$768,550,107 @ $43,015.29|$285,761,479
826079|2024-01-17 03:32:21|+0.60393726 BTC (25,978.53 USD)|17,866.46297339 BTC|$768,531,000 @ $43,015.29|$285,761,479
826076|2024-01-17 02:57:26|+0.2539274 BTC (10,946.35 USD)|17,865.85903613 BTC|$770,164,711 @ $43,108.18|$287,421,169
826075|2024-01-17 02:52:08|+0.70085629 BTC (30,212.64 USD)|17,865.60510873 BTC|$770,153,765 @ $43,108.18|$287,421,169
826074|2024-01-17 02:43:55|+4.99951836 BTC (215,520.15 USD)|17,864.90425244 BTC|$770,123,552 @ $43,108.18|$287,421,169
826072|2024-01-17 02:29:58|+2.2638696 BTC (97,591.3 USD)|17,859.90473408 BTC|$769,908,032 @ $43,108.18|$287,421,169
826064|2024-01-16 23:33:24|+1.65361095 BTC (71,715.71 USD)|17,857.64086448 BTC|$774,470,773 @ $43,369.15|$292,081,501
826061|2024-01-16 23:16:53|+0.07389747 BTC (3,204.87 USD)|17,855.98725353 BTC|$774,399,057 @ $43,369.15|$292,081,501
826059|2024-01-16 22:50:32|+1.32049302 BTC (57,157.42 USD)|17,855.91335606 BTC|$772,891,548 @ $43,284.91|$290,577,197
826050|2024-01-16 18:57:29|+4.999521 BTC (215,694.71 USD)|17,854.59286304 BTC|$770,302,044 @ $43,143.08|$288,044,850
826046|2024-01-16 17:45:46|+0.23763962 BTC (10,249.33 USD)|17,849.59334204 BTC|$769,847,770 @ $43,129.71|$287,806,271
826042|2024-01-16 17:02:35|+0.11609061 BTC (4,963.21 USD)|17,849.35570242 BTC|$763,112,175 @ $42,752.93|$281,080,925
826029|2024-01-16 15:19:19|-263.5388761 BTC (11,280,776.37 USD)|17,849.23961181 BTC|$764,036,348 @ $42,804.98|$282,010,061
826021|2024-01-16 14:10:13|+0.11630112 BTC (5,007.44 USD)|18,112.77848791 BTC|$779,860,674 @ $43,055.83|$286,553,611
826013|2024-01-16 12:27:31|+0.18824048 BTC (8,071.46 USD)|18,112.66218679 BTC|$776,642,484 @ $42,878.43|$283,340,428
826008|2024-01-16 11:25:56|+0.1191463 BTC (5,114.93 USD)|18,112.47394631 BTC|$777,566,036 @ $42,929.86|$284,272,052
826003|2024-01-16 10:35:05|+0.1756326 BTC (7,546.67 USD)|18,112.35480001 BTC|$778,260,937 @ $42,968.51|$284,972,068
825992|2024-01-16 08:55:47|+0.49989836 BTC (21,346.54 USD)|18,112.17916741 BTC|$773,421,805 @ $42,701.75|$280,140,482
825987|2024-01-16 07:53:19|+0.65715452 BTC (28,098.25 USD)|18,111.67926905 BTC|$774,409,252 @ $42,757.45|$281,149,276
825984|2024-01-16 07:28:56|+0.85247969 BTC (36,449.86 USD)|18,111.02211453 BTC|$774,381,154 @ $42,757.45|$281,149,276
825978|2024-01-16 06:45:00|+0.16385358 BTC (7,020.02 USD)|18,110.16963484 BTC|$775,898,895 @ $42,843.27|$282,703,468
825974|2024-01-16 06:11:54|+0.21129912 BTC (9,052.75 USD)|18,110.00578126 BTC|$775,891,875 @ $42,843.27|$282,703,468
825973|2024-01-16 06:10:13|+0.50143145 BTC (21,482.96 USD)|18,109.79448214 BTC|$775,882,823 @ $42,843.27|$282,703,468
825964|2024-01-16 04:55:53|+0.3898812 BTC (16,655.46 USD)|18,109.29305069 BTC|$773,616,519 @ $42,719.31|$280,458,647
825958|2024-01-16 03:31:31|+0.232155 BTC (9,897.14 USD)|18,108.90316949 BTC|$772,011,252 @ $42,631.59|$278,870,035
825952|2024-01-16 02:50:54|+0.31486174 BTC (13,420.64 USD)|18,108.67101449 BTC|$771,862,457 @ $42,623.92|$278,731,137
825949|2024-01-16 02:26:55|+0.50211698 BTC (21,402.19 USD)|18,108.35615275 BTC|$771,849,036 @ $42,623.92|$278,731,137
825933|2024-01-16 00:09:48|+0.65462971 BTC (27,875.86 USD)|18,107.85403577 BTC|$771,080,284 @ $42,582.64|$277,983,788
825931|2024-01-15 23:51:18|+0.19580691 BTC (8,361.14 USD)|18,107.19940606 BTC|$773,194,201 @ $42,700.93|$280,125,580
825928|2024-01-15 23:34:01|+0.15876226 BTC (6,779.3 USD)|18,107.00359915 BTC|$773,185,840 @ $42,700.93|$280,125,580
825927|2024-01-15 23:27:43|+0.18664199 BTC (7,969.79 USD)|18,106.84483689 BTC|$773,179,061 @ $42,700.93|$280,125,580
825924|2024-01-15 22:19:24|+1.25880456 BTC (53,984.18 USD)|18,106.6581949 BTC|$776,509,005 @ $42,885.27|$283,463,494
825921|2024-01-15 21:39:48|+7.18561236 BTC (309,158.57 USD)|18,105.39939034 BTC|$778,978,759 @ $43,024.67|$285,987,233
825913|2024-01-15 20:19:42|+0.11770232 BTC (5,062.19 USD)|18,098.21377798 BTC|$778,375,727 @ $43,008.43|$285,693,359
825911|2024-01-15 19:52:02|+0.13003082 BTC (5,569.1 USD)|18,098.09607566 BTC|$775,125,443 @ $42,829.12|$282,448,137
825891|2024-01-15 15:43:46|+0.24107308 BTC (10,290.01 USD)|18,097.96604484 BTC|$772,496,722 @ $42,684.17|$279,824,986
825890|2024-01-15 15:21:28|+0.282168 BTC (12,044.11 USD)|18,097.72497176 BTC|$772,486,432 @ $42,684.17|$279,824,986
825882|2024-01-15 13:32:42|+0.12909375 BTC (5,509.21 USD)|18,097.44280376 BTC|$772,327,745 @ $42,676.07|$279,678,343
825881|2024-01-15 13:15:10|+0.07029552 BTC (2,999.94 USD)|18,097.31371001 BTC|$772,322,236 @ $42,676.07|$279,678,343
825877|2024-01-15 12:14:06|+7.08373725 BTC (301,906.15 USD)|18,097.24341449 BTC|$771,297,535 @ $42,619.61|$278,656,642
825875|2024-01-15 11:45:54|+3.84430009 BTC (164,103.42 USD)|18,090.15967724 BTC|$772,223,026 @ $42,687.46|$279,884,039
825869|2024-01-15 09:51:17|+0.19990496 BTC (8,534.19 USD)|18,086.31537715 BTC|$772,126,942 @ $42,691.22|$279,952,058
825867|2024-01-15 09:24:20|+0.22241094 BTC (9,495 USD)|18,086.11547219 BTC|$772,118,408 @ $42,691.22|$279,952,058
825865|2024-01-15 08:59:09|+2.7579982 BTC (117,582.48 USD)|18,085.89306125 BTC|$771,060,759 @ $42,633.27|$278,903,904
825864|2024-01-15 08:49:11|+2.06707103 BTC (88,126 USD)|18,083.13506305 BTC|$770,943,176 @ $42,633.27|$278,903,904
825860|2024-01-15 07:41:14|+0.23244015 BTC (9,920.97 USD)|18,081.06799202 BTC|$771,733,243 @ $42,681.84|$279,782,097
825858|2024-01-15 07:11:18|+0.29982312 BTC (12,797 USD)|18,080.83555187 BTC|$771,723,322 @ $42,681.84|$279,782,097
825857|2024-01-15 07:02:26|+0.16317312 BTC (6,958.4 USD)|18,080.53572875 BTC|$771,030,888 @ $42,644.25|$279,102,460
825853|2024-01-15 06:24:34|+0.16732312 BTC (7,135.37 USD)|18,080.37255563 BTC|$771,023,930 @ $42,644.25|$279,102,460
825852|2024-01-15 06:16:35|+3.98711775 BTC (170,027.65 USD)|18,080.20523251 BTC|$771,016,794 @ $42,644.25|$279,102,460
825850|2024-01-15 05:28:51|+11.4382729 BTC (486,890.29 USD)|18,076.21811476 BTC|$769,446,146 @ $42,566.77|$277,701,839
825599|2024-01-13 10:37:58|+0.11628856 BTC (5,008.57 USD)|18,064.77984186 BTC|$778,053,487 @ $43,070.19|$286,796,071
825595|2024-01-13 10:11:07|+1.30267072 BTC (56,106.27 USD)|18,064.6635533 BTC|$778,048,479 @ $43,070.19|$286,796,071
825586|2024-01-13 08:31:40|+0.23615237 BTC (10,191.48 USD)|18,063.36088258 BTC|$779,548,993 @ $43,156.36|$288,352,692
825582|2024-01-13 07:42:06|+0.0799472 BTC (3,443.46 USD)|18,063.12473021 BTC|$778,009,872 @ $43,071.72|$286,823,762
825581|2024-01-13 07:34:04|+0.0945243 BTC (4,071.32 USD)|18,063.04478301 BTC|$778,006,429 @ $43,071.72|$286,823,762
825579|2024-01-13 07:11:19|+0.24728116 BTC (10,650.83 USD)|18,062.95025871 BTC|$778,002,357 @ $43,071.72|$286,823,762
825576|2024-01-13 06:49:16|+0.38838728 BTC (16,652.95 USD)|18,062.70297755 BTC|$774,477,671 @ $42,877.17|$283,309,727
825571|2024-01-13 05:49:48|+0.17470852 BTC (7,459.09 USD)|18,062.31459027 BTC|$771,160,758 @ $42,694.46|$280,009,467
825568|2024-01-13 05:34:12|+0.10775145 BTC (4,600.39 USD)|18,062.13988175 BTC|$771,153,299 @ $42,694.46|$280,009,467
825567|2024-01-13 05:26:17|+0.34051396 BTC (14,538.06 USD)|18,062.0321303 BTC|$771,148,699 @ $42,694.46|$280,009,467
825563|2024-01-13 04:59:57|+4.47955173 BTC (190,624.75 USD)|18,061.69161634 BTC|$768,604,927 @ $42,554.43|$277,480,233
825560|2024-01-13 04:53:18|+1.31485974 BTC (55,953.1 USD)|18,057.21206461 BTC|$768,414,302 @ $42,554.43|$277,480,233
825556|2024-01-13 03:47:27|+0.11669644 BTC (4,984.57 USD)|18,055.89720487 BTC|$771,239,450 @ $42,713.99|$280,361,334
825554|2024-01-13 03:07:00|+1.04120898 BTC (44,486.58 USD)|18,055.78050843 BTC|$771,449,265 @ $42,725.89|$280,576,134
825553|2024-01-13 02:44:20|+3.85199659 BTC (164,579.98 USD)|18,054.73929945 BTC|$771,404,778 @ $42,725.89|$280,576,134
825527|2024-01-12 23:34:30|+0.81900705 BTC (35,009.97 USD)|18,050.88730286 BTC|$771,618,554 @ $42,746.85|$280,954,489
825522|2024-01-12 22:43:47|+0.12392398 BTC (5,409.29 USD)|18,050.06829581 BTC|$787,886,989 @ $43,650.08|$297,257,934
825521|2024-01-12 22:14:51|+1.01744955 BTC (44,411.76 USD)|18,049.94437183 BTC|$787,881,580 @ $43,650.08|$297,257,934
825518|2024-01-12 21:52:31|+0.3499472 BTC (15,291.17 USD)|18,048.92692228 BTC|$788,659,704 @ $43,695.66|$298,080,470
825515|2024-01-12 21:38:05|+0.76756633 BTC (33,539.31 USD)|18,048.57697508 BTC|$788,644,413 @ $43,695.66|$298,080,470
825510|2024-01-12 21:15:44|+0.26891771 BTC (11,750.54 USD)|18,047.80940875 BTC|$788,610,874 @ $43,695.66|$298,080,470
825509|2024-01-12 21:03:48|+1.00245772 BTC (43,615.13 USD)|18,047.54049104 BTC|$785,215,943 @ $43,508.2|$294,697,290
825507|2024-01-12 20:55:16|+1.11851839 BTC (48,664.72 USD)|18,046.53803332 BTC|$785,172,328 @ $43,508.2|$294,697,290
825503|2024-01-12 20:24:26|+0.61641152 BTC (26,818.95 USD)|18,045.41951493 BTC|$785,123,663 @ $43,508.2|$294,697,290
825499|2024-01-12 20:05:45|+1.08699239 BTC (47,364.42 USD)|18,044.80310341 BTC|$786,281,111 @ $43,573.83|$295,881,556
825492|2024-01-12 19:41:04|+1.52222434 BTC (66,329.14 USD)|18,043.71611102 BTC|$786,233,746 @ $43,573.83|$295,881,556
825489|2024-01-12 19:23:10|+6.77665683 BTC (295,284.87 USD)|18,042.19388668 BTC|$786,167,417 @ $43,573.83|$295,881,556
825488|2024-01-12 19:05:40|+0.0999538 BTC (4,354.55 USD)|18,035.41722985 BTC|$785,724,486 @ $43,565.64|$295,733,911
825483|2024-01-12 18:35:04|+0.25878943 BTC (11,274.33 USD)|18,035.31727605 BTC|$785,720,132 @ $43,565.64|$295,733,911
825481|2024-01-12 18:16:17|+3.57680698 BTC (155,825.88 USD)|18,035.05848662 BTC|$785,708,857 @ $43,565.64|$295,733,911
825462|2024-01-12 15:15:56|+0.8801108 BTC (40,204.01 USD)|18,031.48167964 BTC|$823,689,281 @ $45,680.62|$333,870,160
825440|2024-01-12 12:32:23|+0.26962057 BTC (12,420.15 USD)|18,030.60156884 BTC|$830,584,866 @ $46,065.29|$340,805,950
825435|2024-01-12 12:10:12|+0.09491082 BTC (4,372.09 USD)|18,030.33194827 BTC|$830,572,446 @ $46,065.29|$340,805,950
825433|2024-01-12 12:01:51|+0.1176977 BTC (5,408.98 USD)|18,030.23703745 BTC|$828,608,096 @ $45,956.58|$338,845,971
825430|2024-01-12 11:37:42|+0.18563133 BTC (8,530.98 USD)|18,030.11933975 BTC|$828,602,687 @ $45,956.58|$338,845,971
825418|2024-01-12 10:06:21|+0.70178025 BTC (32,177.51 USD)|18,029.93370842 BTC|$826,695,320 @ $45,851.27|$336,947,135
825417|2024-01-12 09:52:40|+0.24905754 BTC (11,419.6 USD)|18,029.23192817 BTC|$826,663,142 @ $45,851.27|$336,947,135
825410|2024-01-12 08:41:51|+0.09473498 BTC (4,359.69 USD)|18,028.98287063 BTC|$829,690,840 @ $46,019.84|$339,986,253
825408|2024-01-12 08:05:55|+2.8644713 BTC (132,465.51 USD)|18,028.88813565 BTC|$833,733,580 @ $46,244.31|$344,033,352
825407|2024-01-12 07:48:52|+1.53467739 BTC (70,970.1 USD)|18,026.02366435 BTC|$833,601,115 @ $46,244.31|$344,033,352
825405|2024-01-12 07:26:17|+20.18888208 BTC (933,621.02 USD)|18,024.48898696 BTC|$833,530,145 @ $46,244.31|$344,033,352
825396|2024-01-12 05:17:23|+0.09630032 BTC (4,433.56 USD)|18,004.30010488 BTC|$828,897,504 @ $46,038.86|$340,334,333
825395|2024-01-12 05:09:09|+27.9893262 BTC (1,289,719.7 USD)|18,004.20380456 BTC|$829,615,409 @ $46,078.98|$341,056,672
825392|2024-01-12 04:34:18|+13.96386784 BTC (643,440.84 USD)|17,976.21447836 BTC|$828,325,690 @ $46,078.98|$341,056,672
825381|2024-01-12 02:45:00|+0.00000546 BTC (0.25 USD)|17,962.25061052 BTC|$829,656,669 @ $46,188.9|$343,031,092
825380|2024-01-12 02:29:30|+0.08362456 BTC (3,862.53 USD)|17,962.25060506 BTC|$829,656,669 @ $46,188.9|$343,031,092
825360|2024-01-11 23:26:09|+43.49102141 BTC (2,012,867.26 USD)|17,962.1669805 BTC|$831,331,541 @ $46,282.36|$344,709,826
825351|2024-01-11 21:10:43|+14.49275557 BTC (676,383.91 USD)|17,918.67595909 BTC|$836,273,271 @ $46,670.48|$351,664,424
825347|2024-01-11 20:17:46|+12.15297894 BTC (565,075.08 USD)|17,904.18320352 BTC|$832,487,882 @ $46,496.84|$348,555,419
825342|2024-01-11 19:16:10|+0.65877552 BTC (30,601.47 USD)|17,892.03022458 BTC|$831,121,421 @ $46,452.05|$347,754,033
825334|2024-01-11 18:34:16|+21.96599051 BTC (1,016,919.72 USD)|17,891.37144906 BTC|$828,284,450 @ $46,295.19|$344,947,664
825327|2024-01-11 17:56:59|+19.67803004 BTC (915,731.54 USD)|17,869.40545855 BTC|$831,565,875 @ $46,535.73|$349,246,008
825318|2024-01-11 16:59:48|+0.52088093 BTC (24,952.26 USD)|17,849.72742851 BTC|$855,072,675 @ $47,903.96|$373,668,540
825317|2024-01-11 16:57:05|+56.54640473 BTC (2,708,796.86 USD)|17,849.20654758 BTC|$855,047,723 @ $47,903.96|$373,668,540
825310|2024-01-11 15:34:15|+4.21665901 BTC (201,170.83 USD)|17,792.66014285 BTC|$848,862,606 @ $47,708.58|$370,192,220
825305|2024-01-11 14:50:44|+0.78740104 BTC (37,178.35 USD)|17,788.44348384 BTC|$839,908,782 @ $47,216.54|$361,439,567
825302|2024-01-11 14:28:14|+53.19984138 BTC (2,511,912.53 USD)|17,787.6560828 BTC|$839,871,604 @ $47,216.54|$361,439,567
825299|2024-01-11 14:09:28|+18.79015555 BTC (885,332.32 USD)|17,734.45624142 BTC|$835,591,133 @ $47,116.82|$359,671,008
825284|2024-01-11 12:45:06|+0.19666741 BTC (9,220.8 USD)|17,715.66608587 BTC|$830,603,464 @ $46,885.25|$355,568,672
825281|2024-01-11 12:32:16|+42.27173169 BTC (1,981,920.78 USD)|17,715.46941846 BTC|$830,594,243 @ $46,885.25|$355,568,672
825277|2024-01-11 11:35:19|+0.08642457 BTC (4,010.28 USD)|17,673.19768677 BTC|$820,074,080 @ $46,402.13|$347,030,429
825276|2024-01-11 11:22:26|+0.08700093 BTC (4,037.03 USD)|17,673.1112622 BTC|$820,070,070 @ $46,402.13|$347,030,429
825076|2024-01-10 03:53:42|+0.5621056 BTC (25,826.98 USD)|17,673.02426127 BTC|$812,019,667 @ $45,946.84|$338,984,064
825074|2024-01-10 03:17:57|+0.15953185 BTC (7,329.98 USD)|17,672.46215567 BTC|$811,993,840 @ $45,946.84|$338,984,064
825073|2024-01-10 03:17:27|+6.10654697 BTC (280,576.55 USD)|17,672.30262382 BTC|$811,986,510 @ $45,946.84|$338,984,064
825056|2024-01-09 23:29:52|+0.48590892 BTC (22,235.13 USD)|17,666.19607685 BTC|$808,402,929 @ $45,759.88|$335,681,059
825053|2024-01-09 23:12:59|+3.80082986 BTC (173,925.5 USD)|17,665.71016793 BTC|$808,380,693 @ $45,759.88|$335,681,059
825051|2024-01-09 23:07:22|+1.47689744 BTC (68,452.27 USD)|17,661.90933807 BTC|$818,606,433 @ $46,348.69|$346,080,724
825047|2024-01-09 22:16:50|+0.58714797 BTC (27,213.54 USD)|17,660.43244063 BTC|$818,537,981 @ $46,348.69|$346,080,724
825044|2024-01-09 21:49:55|+0.43261492 BTC (20,236.86 USD)|17,659.84529266 BTC|$826,092,309 @ $46,778|$353,662,265
825038|2024-01-09 20:57:08|+0.15001556 BTC (7,006.48 USD)|17,659.41267774 BTC|$824,782,841 @ $46,705|$352,373,035
825028|2024-01-09 19:14:53|+1.62578327 BTC (75,852.57 USD)|17,659.26266218 BTC|$823,910,861 @ $46,656.02|$351,508,060
825024|2024-01-09 18:40:57|+5.60587165 BTC (262,316.96 USD)|17,657.63687891 BTC|$826,258,246 @ $46,793.25|$353,931,299
825011|2024-01-09 16:54:20|+0.17006348 BTC (7,946.58 USD)|17,652.03100726 BTC|$824,829,101 @ $46,727.15|$352,764,470
825010|2024-01-09 16:53:35|+0.22625097 BTC (10,572.06 USD)|17,651.86094378 BTC|$824,821,154 @ $46,727.15|$352,764,470
825005|2024-01-09 16:16:41|+4.57983275 BTC (214,002.53 USD)|17,651.63469281 BTC|$824,810,582 @ $46,727.15|$352,764,470
824981|2024-01-09 11:12:00|+0.15275859 BTC (7,115.11 USD)|17,647.05486006 BTC|$821,954,862 @ $46,577.45|$350,122,753
824972|2024-01-09 10:10:55|+2.40625166 BTC (112,170.05 USD)|17,646.90210147 BTC|$822,629,645 @ $46,616.09|$350,804,651
824957|2024-01-09 08:21:08|+0.15056725 BTC (7,048.22 USD)|17,644.49584981 BTC|$825,958,610 @ $46,811.12|$354,245,786
824956|2024-01-09 08:04:59|+0.57372207 BTC (26,822.34 USD)|17,644.34528256 BTC|$824,898,797 @ $46,751.45|$353,193,021
824955|2024-01-09 07:55:29|+0.58623882 BTC (27,407.52 USD)|17,643.77156049 BTC|$824,871,974 @ $46,751.45|$353,193,021
824950|2024-01-09 07:03:31|+0.23180399 BTC (10,832.33 USD)|17,643.18532167 BTC|$824,476,184 @ $46,730.57|$352,824,637
824942|2024-01-09 05:39:24|+1.31991807 BTC (61,795.45 USD)|17,642.95351768 BTC|$826,001,520 @ $46,817.64|$354,360,806
824937|2024-01-09 04:47:54|+1.27993532 BTC (59,947.09 USD)|17,641.63359961 BTC|$826,264,110 @ $46,836.03|$354,685,192
824934|2024-01-09 04:00:42|+1.31173571 BTC (61,147.61 USD)|17,640.35366429 BTC|$822,319,271 @ $46,615.8|$350,800,300
824928|2024-01-09 03:23:06|+1.9998944 BTC (93,226.69 USD)|17,639.04192858 BTC|$822,258,123 @ $46,615.8|$350,800,300
824921|2024-01-09 02:39:12|+6.12645049 BTC (285,673.51 USD)|17,637.04203418 BTC|$822,406,975 @ $46,629.53|$351,042,378
824919|2024-01-09 02:10:04|+1.57993716 BTC (74,117.85 USD)|17,630.91558369 BTC|$827,099,727 @ $46,911.9|$356,020,804
824915|2024-01-09 01:09:55|+0.7285537 BTC (34,177.84 USD)|17,629.33564653 BTC|$827,025,609 @ $46,911.9|$356,020,804
824910|2024-01-08 23:15:01|+12.48667493 BTC (586,506.07 USD)|17,628.60709283 BTC|$828,025,478 @ $46,970.56|$357,054,850
824884|2024-01-08 18:51:35|+1.28881111 BTC (58,150.39 USD)|17,616.1204179 BTC|$794,828,888 @ $45,119.41|$324,444,767
824879|2024-01-08 18:14:53|+0.79993268 BTC (36,092.49 USD)|17,614.83160679 BTC|$794,770,738 @ $45,119.41|$324,444,767
824877|2024-01-08 17:43:53|+0.44863394 BTC (20,168.93 USD)|17,614.03167411 BTC|$791,861,887 @ $44,956.31|$321,572,008
824875|2024-01-08 17:41:30|+2.06602201 BTC (92,880.73 USD)|17,613.58304017 BTC|$791,841,718 @ $44,956.31|$321,572,008
824862|2024-01-08 15:33:16|+0.3600084 BTC (16,188.86 USD)|17,611.51701816 BTC|$791,954,855 @ $44,968.01|$321,778,026
824843|2024-01-08 11:33:57|+0.70645798 BTC (30,998.72 USD)|17,611.15700976 BTC|$772,761,303 @ $43,879.08|$302,600,663
824825|2024-01-08 08:44:36|+0.19491024 BTC (8,561.99 USD)|17,610.45055178 BTC|$773,589,508 @ $43,927.87|$303,459,866
824822|2024-01-08 08:01:49|+1.59849852 BTC (69,980.12 USD)|17,610.25564154 BTC|$770,953,381 @ $43,778.66|$300,832,302
824815|2024-01-08 06:08:20|+43.59301621 BTC (1,897,904.62 USD)|17,608.65714302 BTC|$766,626,278 @ $43,536.9|$296,575,179
824814|2024-01-08 05:59:36|+54.1596244 BTC (2,357,941.95 USD)|17,565.06412681 BTC|$764,728,374 @ $43,536.9|$296,575,179
824809|2024-01-08 05:23:01|+0.53126903 BTC (23,129.8 USD)|17,510.90450241 BTC|$762,370,432 @ $43,536.9|$296,575,179
824798|2024-01-08 02:25:12|+0.30066107 BTC (13,150.48 USD)|17,510.37323338 BTC|$765,878,315 @ $43,738.55|$300,106,192
824788|2024-01-08 00:24:21|+0.67796396 BTC (29,742.51 USD)|17,510.07257231 BTC|$768,172,948 @ $43,870.35|$302,413,976
824785|2024-01-07 23:48:25|+0.87644857 BTC (38,618.29 USD)|17,509.39460835 BTC|$771,503,114 @ $44,062.24|$305,773,884
824781|2024-01-07 22:59:16|+1.35981377 BTC (60,083.81 USD)|17,508.51815978 BTC|$773,619,494 @ $44,185.32|$307,928,882
824779|2024-01-07 22:31:31|+9.32610418 BTC (412,076.91 USD)|17,507.15834601 BTC|$773,559,410 @ $44,185.32|$307,928,882
824773|2024-01-07 19:51:45|+0.43218137 BTC (19,059.78 USD)|17,497.83224183 BTC|$771,678,131 @ $44,101.36|$306,459,680
824767|2024-01-07 19:07:13|+0.31322476 BTC (13,775.99 USD)|17,497.40006046 BTC|$769,555,994 @ $43,981.16|$304,356,603
824739|2024-01-07 14:28:23|+0.2039706 BTC (9,018.52 USD)|17,497.0868357 BTC|$773,630,338 @ $44,214.81|$308,444,723
824732|2024-01-07 12:53:32|+0.20036862 BTC (8,820.98 USD)|17,496.8828651 BTC|$770,278,337 @ $44,023.75|$305,101,741
824726|2024-01-07 11:10:59|+0.89954687 BTC (39,549.39 USD)|17,496.68249648 BTC|$769,257,374 @ $43,965.9|$304,089,598
824708|2024-01-07 06:38:19|+0.31329048 BTC (13,786.03 USD)|17,495.78294961 BTC|$769,883,968 @ $44,003.97|$304,755,742
824688|2024-01-07 02:49:48|+0.22767428 BTC (10,047.53 USD)|17,495.46965913 BTC|$772,095,062 @ $44,131.14|$306,980,622
824665|2024-01-06 23:32:54|+0.99994192 BTC (43,875.92 USD)|17,495.24198485 BTC|$767,664,418 @ $43,878.47|$302,560,025
824661|2024-01-06 22:35:28|+0.56772647 BTC (24,896.54 USD)|17,494.24204293 BTC|$767,176,041 @ $43,853.06|$302,115,524
824648|2024-01-06 20:08:14|+1.01932526 BTC (44,828.98 USD)|17,493.67431646 BTC|$769,355,542 @ $43,979.07|$304,319,922
824638|2024-01-06 18:58:59|+0.52699426 BTC (23,138.47 USD)|17,492.6549912 BTC|$768,041,259 @ $43,906.5|$303,050,467
824633|2024-01-06 18:26:04|+0.89996705 BTC (39,514.4 USD)|17,492.12799694 BTC|$768,018,120 @ $43,906.5|$303,050,467
824605|2024-01-06 12:52:56|+0.56892081 BTC (24,856.4 USD)|17,491.22802989 BTC|$764,199,502 @ $43,690.44|$299,271,363
824603|2024-01-06 12:37:09|+0.24970835 BTC (10,909.87 USD)|17,490.65910908 BTC|$764,174,645 @ $43,690.44|$299,271,363
824583|2024-01-06 08:44:45|+0.20994302 BTC (9,140.08 USD)|17,490.40940073 BTC|$761,462,297 @ $43,535.99|$296,569,925
824582|2024-01-06 08:10:18|+0.21359778 BTC (9,299.19 USD)|17,490.19945771 BTC|$761,453,157 @ $43,535.99|$296,569,925
824574|2024-01-06 07:28:18|+0.4925214 BTC (21,502 USD)|17,489.98585993 BTC|$763,560,005 @ $43,656.98|$298,686,072
824573|2024-01-06 07:19:06|+0.21329367 BTC (9,311.76 USD)|17,489.49333853 BTC|$763,538,503 @ $43,656.98|$298,686,072
824566|2024-01-06 06:27:29|+0.33435205 BTC (14,659.27 USD)|17,489.28004486 BTC|$766,796,984 @ $43,843.83|$301,953,865
824559|2024-01-06 05:18:30|+1.11253456 BTC (48,878.08 USD)|17,488.94569281 BTC|$768,359,081 @ $43,933.99|$303,530,621
824553|2024-01-06 04:27:01|+0.22673787 BTC (9,959.01 USD)|17,487.83315825 BTC|$768,118,459 @ $43,923.02|$303,338,877
824541|2024-01-06 02:23:48|+0.499901 BTC (22,022.16 USD)|17,487.60642038 BTC|$770,382,399 @ $44,053.05|$305,612,776
824539|2024-01-06 02:16:36|+4.99951704 BTC (220,243.97 USD)|17,487.10651938 BTC|$770,360,377 @ $44,053.05|$305,612,776
824530|2024-01-06 00:25:15|+0.9998944 BTC (44,041.48 USD)|17,482.10700234 BTC|$770,019,097 @ $44,046.13|$305,491,740
