block|time|amount|balance|balanceUSD|profit
767188|2022-12-13 10:59:50|+103.75900447 BTC (1,783,314.42 USD)|20,874.67455435 BTC|$358,774,723 @ $17,187.08|$-35,709,957
767182|2022-12-13 09:55:05|+101.42395621 BTC (1,741,440.22 USD)|20,770.91554988 BTC|$356,634,754 @ $17,169.91|$-36,066,611
767180|2022-12-13 09:40:00|+118.06101001 BTC (2,027,096.93 USD)|20,669.49159367 BTC|$354,893,313 @ $17,169.91|$-36,066,611
767175|2022-12-13 08:39:38|+104.33039202 BTC (1,788,166.95 USD)|20,551.43058366 BTC|$352,240,495 @ $17,139.46|$-36,692,332
767173|2022-12-13 08:22:17|+215.75621009 BTC (3,697,945.7 USD)|20,447.10019164 BTC|$350,452,328 @ $17,139.46|$-36,692,332
767167|2022-12-13 07:01:43|+214.12927642 BTC (3,676,699.18 USD)|20,231.34398155 BTC|$347,381,577 @ $17,170.46|$-36,065,138
767159|2022-12-13 05:11:24|+105.32082419 BTC (1,807,760.35 USD)|20,017.21470513 BTC|$343,581,884 @ $17,164.32|$-36,188,132
766476|2022-12-08 17:21:48|+101.93777717 BTC (1,725,414.1 USD)|19,911.89388094 BTC|$337,031,701 @ $16,926.15|$-40,930,555
765129|2022-11-29 06:37:29|+102.29476959 BTC (1,685,871.02 USD)|19,809.95610377 BTC|$326,478,382 @ $16,480.52|$-49,758,459
765115|2022-11-29 02:59:40|+106.22695335 BTC (1,720,108.96 USD)|19,707.66133418 BTC|$319,121,689 @ $16,192.77|$-55,429,281
765104|2022-11-29 01:39:50|+106.29799586 BTC (1,719,773.32 USD)|19,601.43438083 BTC|$317,127,559 @ $16,178.79|$-55,703,302
764810|2022-11-26 20:58:24|+102.06725871 BTC (1,681,099.12 USD)|19,495.13638497 BTC|$321,094,708 @ $16,470.5|$-50,016,380
764661|2022-11-25 13:58:42|+100.50240288 BTC (1,662,288.31 USD)|19,393.06912626 BTC|$320,757,227 @ $16,539.79|$-48,672,762
764650|2022-11-25 12:10:00|+103.86096568 BTC (1,714,928.33 USD)|19,292.56672338 BTC|$318,554,415 @ $16,511.77|$-49,213,286
764635|2022-11-25 08:24:17|+102.24790072 BTC (1,680,213.84 USD)|19,188.7057577 BTC|$315,323,139 @ $16,432.75|$-50,729,633
764567|2022-11-24 21:28:54|+105.45326954 BTC (1,748,229.32 USD)|19,086.45785698 BTC|$316,419,826 @ $16,578.24|$-47,952,732
764558|2022-11-24 19:39:29|+103.60037225 BTC (1,717,824.08 USD)|18,981.00458744 BTC|$314,728,858 @ $16,581.25|$-47,895,471
764549|2022-11-24 17:55:13|+107.04672626 BTC (1,774,736.61 USD)|18,877.40421519 BTC|$312,970,060 @ $16,579.08|$-47,936,445
764546|2022-11-24 17:10:27|+104.68091524 BTC (1,735,513.63 USD)|18,770.35748893 BTC|$311,195,324 @ $16,579.08|$-47,936,445
764533|2022-11-24 14:07:09|+107.59574522 BTC (1,780,722.75 USD)|18,665.67657369 BTC|$308,919,232 @ $16,550.12|$-48,477,023
764523|2022-11-24 13:04:56|+102.73394777 BTC (1,699,916.69 USD)|18,558.08082847 BTC|$307,076,600 @ $16,546.79|$-48,538,932
764399|2022-11-23 12:44:33|+101.64450651 BTC (1,686,592.76 USD)|18,455.3468807 BTC|$306,230,562 @ $16,593.05|$-47,685,053
764316|2022-11-22 23:16:47|+102.83863721 BTC (1,660,469.54 USD)|18,353.70237419 BTC|$296,345,465 @ $16,146.36|$-55,883,557
764256|2022-11-22 12:48:28|+103.60908254 BTC (1,632,655.93 USD)|18,250.86373698 BTC|$287,594,293 @ $15,757.85|$-62,974,260
764240|2022-11-22 09:53:10|+109.70559516 BTC (1,724,087.31 USD)|18,147.25465444 BTC|$285,194,675 @ $15,715.58|$-63,741,223
764225|2022-11-22 06:50:18|+100.51906995 BTC (1,589,755.31 USD)|18,037.54905928 BTC|$285,272,132 @ $15,815.46|$-61,939,678
764220|2022-11-22 05:31:17|+208.67783872 BTC (3,304,601.78 USD)|17,937.02998933 BTC|$284,049,047 @ $15,835.9|$-61,573,008
764211|2022-11-22 03:55:29|+117.87769543 BTC (1,863,289.32 USD)|17,728.35215061 BTC|$280,231,549 @ $15,806.97|$-62,085,903
764118|2022-11-21 11:18:14|-600.00016552 BTC (9,651,119.08 USD)|17,610.47445518 BTC|$283,267,899 @ $16,085.19|$-57,186,265
763819|2022-11-19 08:40:55|-800.00016552 BTC (13,286,756.14 USD)|18,210.4746207 BTC|$302,447,607 @ $16,608.44|$-47,657,676
763246|2022-11-15 09:30:15|+107.05184742 BTC (1,805,981.15 USD)|19,010.47478622 BTC|$320,709,637 @ $16,870.15|$-42,682,402
763231|2022-11-15 07:36:21|+100.23379092 BTC (1,674,374.59 USD)|18,903.4229388 BTC|$315,775,855 @ $16,704.69|$-45,810,203
763204|2022-11-15 04:16:53|+107.97392744 BTC (1,816,297.19 USD)|18,803.18914788 BTC|$316,300,243 @ $16,821.63|$-43,611,440
763188|2022-11-14 23:43:01|+105.91626851 BTC (1,736,703.96 USD)|18,695.21522044 BTC|$306,544,545 @ $16,396.95|$-51,550,840
763159|2022-11-14 17:33:03|+111.3055304 BTC (1,836,220.6 USD)|18,589.29895193 BTC|$306,669,880 @ $16,497.12|$-49,688,801
763114|2022-11-14 08:25:18|+101.67933864 BTC (1,683,558.96 USD)|18,477.99342153 BTC|$305,949,977 @ $16,557.53|$-48,572,484
763097|2022-11-14 06:48:44|+107.73379502 BTC (1,719,142.27 USD)|18,376.31408289 BTC|$293,236,660 @ $15,957.32|$-59,602,242
763089|2022-11-14 05:48:44|+104.51754418 BTC (1,675,808.37 USD)|18,268.58028787 BTC|$292,913,883 @ $16,033.75|$-58,205,877
763082|2022-11-14 04:56:06|+101.57969678 BTC (1,638,777.74 USD)|18,164.06274369 BTC|$293,039,482 @ $16,132.93|$-56,404,470
763081|2022-11-14 04:23:42|+100.09843433 BTC (1,614,880.64 USD)|18,062.48304691 BTC|$291,400,704 @ $16,132.93|$-56,404,470
763076|2022-11-14 03:21:38|+102.03393195 BTC (1,638,424.92 USD)|17,962.38461258 BTC|$288,433,641 @ $16,057.65|$-57,756,652
763074|2022-11-14 03:07:21|+106.06231471 BTC (1,718,278.13 USD)|17,860.35068063 BTC|$289,349,238 @ $16,200.65|$-55,202,630
763072|2022-11-14 02:29:17|+103.33692495 BTC (1,674,125.05 USD)|17,754.28836592 BTC|$287,630,960 @ $16,200.65|$-55,202,630
762767|2022-11-12 00:43:41|+102.15094741 BTC (1,713,572.71 USD)|17,650.95144097 BTC|$296,093,081 @ $16,774.91|$-45,066,384
762755|2022-11-11 23:11:15|+104.97224542 BTC (1,757,093.19 USD)|17,548.80049356 BTC|$293,743,148 @ $16,738.65|$-45,702,744
762746|2022-11-11 22:31:25|+120.23784883 BTC (2,002,309.17 USD)|17,443.82824814 BTC|$290,490,370 @ $16,652.9|$-47,198,429
762731|2022-11-11 20:41:49|+105.13949965 BTC (1,744,070.4 USD)|17,323.59039931 BTC|$287,366,417 @ $16,588.16|$-48,320,073
762723|2022-11-11 19:26:15|+102.60365964 BTC (1,723,857.45 USD)|17,218.45089966 BTC|$289,289,437 @ $16,801.13|$-44,652,983
762678|2022-11-11 10:21:25|+101.26986064 BTC (1,716,692.89 USD)|17,115.84724002 BTC|$290,142,132 @ $16,951.67|$-42,076,430
762677|2022-11-11 10:10:52|+128.28388998 BTC (2,174,625.7 USD)|17,014.57737938 BTC|$288,425,439 @ $16,951.67|$-42,076,430
762670|2022-11-11 08:51:34|+105.82793343 BTC (1,792,854.83 USD)|16,886.2934894 BTC|$286,074,498 @ $16,941.23|$-42,252,746
762669|2022-11-11 08:38:27|+156.07277772 BTC (2,644,064.04 USD)|16,780.46555597 BTC|$284,281,643 @ $16,941.23|$-42,252,746
762666|2022-11-11 07:18:10|+105.69805233 BTC (1,778,773.67 USD)|16,624.39277825 BTC|$279,768,942 @ $16,828.82|$-44,121,383
762656|2022-11-11 05:02:02|+143.0622107 BTC (2,405,483.35 USD)|16,518.69472592 BTC|$277,749,414 @ $16,814.25|$-44,362,137
762603|2022-11-10 18:35:35|+103.09036179 BTC (1,797,089.45 USD)|16,375.63251522 BTC|$285,462,927 @ $17,432.18|$-34,243,141
762597|2022-11-10 17:52:30|+100.76005553 BTC (1,772,017 USD)|16,272.54215343 BTC|$286,177,109 @ $17,586.5|$-31,731,869
762596|2022-11-10 17:46:44|+109.29056652 BTC (1,922,038.86 USD)|16,171.7820979 BTC|$284,405,092 @ $17,586.5|$-31,731,869
762586|2022-11-10 16:01:55|+203.77033295 BTC (3,550,790.51 USD)|16,062.49153138 BTC|$279,896,203 @ $17,425.45|$-34,318,719
762582|2022-11-10 15:17:28|+101.98558653 BTC (1,777,145.12 USD)|15,858.72119843 BTC|$276,345,412 @ $17,425.45|$-34,318,719
762579|2022-11-10 14:42:06|+100.34189992 BTC (1,718,658.66 USD)|15,756.7356119 BTC|$269,881,775 @ $17,128.03|$-39,005,212
762573|2022-11-10 14:23:12|+101.32228755 BTC (1,735,450.76 USD)|15,656.39371198 BTC|$268,163,116 @ $17,128.03|$-39,005,212
762569|2022-11-10 13:30:26|+103.54046037 BTC (1,733,925.14 USD)|15,555.07142443 BTC|$260,490,723 @ $16,746.35|$-44,942,155
762536|2022-11-10 09:03:22|+102.20745597 BTC (1,703,813.42 USD)|15,451.53096406 BTC|$257,579,308 @ $16,670.15|$-46,119,644
762526|2022-11-10 07:01:54|+101.67465919 BTC (1,681,377.29 USD)|15,349.32350809 BTC|$253,829,264 @ $16,536.84|$-48,165,874
762515|2022-11-10 05:51:04|+103.74717453 BTC (1,688,451.52 USD)|15,247.6488489 BTC|$248,150,526 @ $16,274.67|$-52,163,235
762512|2022-11-10 05:24:55|+119.88732216 BTC (1,951,127.18 USD)|15,143.90167437 BTC|$246,462,074 @ $16,274.67|$-52,163,235
762510|2022-11-10 04:36:27|+105.04029133 BTC (1,699,601.79 USD)|15,024.01435221 BTC|$243,095,685 @ $16,180.47|$-53,578,497
762508|2022-11-10 04:25:54|+100.52453366 BTC (1,626,534.68 USD)|14,918.97406088 BTC|$241,396,084 @ $16,180.47|$-53,578,497
762499|2022-11-10 03:16:52|+209.92068353 BTC (3,325,570.19 USD)|14,818.44952722 BTC|$234,754,352 @ $15,842.03|$-58,593,695
762497|2022-11-10 02:33:42|+100.284414 BTC (1,606,418.91 USD)|14,608.52884369 BTC|$234,008,616 @ $16,018.63|$-56,013,860
762495|2022-11-10 02:03:40|+101.75383667 BTC (1,594,577.17 USD)|14,508.24442969 BTC|$227,357,672 @ $15,670.93|$-61,058,385
762493|2022-11-10 01:53:25|+100.73779279 BTC (1,578,654.82 USD)|14,406.49059302 BTC|$225,763,095 @ $15,670.93|$-61,058,385
762492|2022-11-10 01:45:37|+212.65560542 BTC (3,332,510.94 USD)|14,305.75280023 BTC|$224,184,440 @ $15,670.93|$-61,058,385
762489|2022-11-10 01:23:27|+107.58032466 BTC (1,685,883.66 USD)|14,093.09719481 BTC|$220,851,929 @ $15,670.93|$-61,058,385
762485|2022-11-10 00:56:10|+103.16760543 BTC (1,605,257.78 USD)|13,985.51687015 BTC|$217,610,554 @ $15,559.71|$-62,613,877
762484|2022-11-10 00:49:24|+102.02015241 BTC (1,587,403.75 USD)|13,882.34926472 BTC|$216,005,296 @ $15,559.71|$-62,613,877
762482|2022-11-10 00:37:41|+103.93011104 BTC (1,617,122.15 USD)|13,780.32911231 BTC|$214,417,893 @ $15,559.71|$-62,613,877
762479|2022-11-10 00:28:18|+101.03787052 BTC (1,572,119.73 USD)|13,676.39900127 BTC|$212,800,770 @ $15,559.71|$-62,613,877
762478|2022-11-09 23:46:29|+100.5525175 BTC (1,586,478.57 USD)|13,575.36113075 BTC|$214,186,775 @ $15,777.61|$-59,655,752
762473|2022-11-09 23:07:24|+100.90257814 BTC (1,636,811.49 USD)|13,474.80861325 BTC|$218,584,321 @ $16,221.7|$-53,671,728
762471|2022-11-09 22:37:00|+103.90612242 BTC (1,685,534.09 USD)|13,373.90603511 BTC|$216,947,509 @ $16,221.7|$-53,671,728
762469|2022-11-09 22:01:20|+101.11483571 BTC (1,697,960.74 USD)|13,269.99991269 BTC|$222,835,144 @ $16,792.4|$-46,098,559
762466|2022-11-09 21:23:06|+105.58178099 BTC (1,772,971.48 USD)|13,168.88507698 BTC|$221,137,183 @ $16,792.4|$-46,098,559
762459|2022-11-09 20:11:11|+133.12507255 BTC (2,243,867.91 USD)|13,063.30329599 BTC|$220,186,374 @ $16,855.34|$-45,276,397
762455|2022-11-09 19:10:05|+101.15828959 BTC (1,705,093.4 USD)|12,930.17822344 BTC|$217,947,156 @ $16,855.7|$-45,271,747
762454|2022-11-09 18:56:02|+102.3748381 BTC (1,749,307.15 USD)|12,829.01993385 BTC|$219,213,009 @ $17,087.28|$-42,300,801
762450|2022-11-09 18:11:28|+103.46215684 BTC (1,767,886.47 USD)|12,726.64509575 BTC|$217,463,702 @ $17,087.28|$-42,300,801
762449|2022-11-09 18:04:08|+104.2750562 BTC (1,792,891.13 USD)|12,623.18293891 BTC|$217,041,290 @ $17,193.86|$-40,955,326
762447|2022-11-09 17:42:58|+116.9992261 BTC (2,011,668.78 USD)|12,518.90788271 BTC|$215,248,399 @ $17,193.86|$-40,955,326
762432|2022-11-09 16:24:02|+109.81513237 BTC (1,931,008.05 USD)|12,401.90865661 BTC|$218,077,281 @ $17,584.17|$-36,114,775
762427|2022-11-09 15:57:00|+207.56563222 BTC (3,647,854.7 USD)|12,292.09352424 BTC|$216,026,953 @ $17,574.46|$-36,234,095
762424|2022-11-09 15:17:12|+107.078587 BTC (1,881,848.76 USD)|12,084.52789202 BTC|$212,379,099 @ $17,574.46|$-36,234,095
762423|2022-11-09 15:03:50|+122.09944014 BTC (2,136,524.31 USD)|11,977.44930502 BTC|$209,584,184 @ $17,498.23|$-37,147,160
762416|2022-11-09 14:42:57|+147.89914674 BTC (2,587,973.55 USD)|11,855.34986488 BTC|$207,447,660 @ $17,498.23|$-37,147,160
762388|2022-11-09 10:36:30|+0.0007506 BTC (13.44 USD)|11,707.45071814 BTC|$209,559,583 @ $17,899.68|$-32,447,263
762387|2022-11-09 09:54:50|+149.99918584 BTC (2,720,091.8 USD)|11,707.44996754 BTC|$212,303,410 @ $18,134.04|$-29,703,423
762386|2022-11-09 09:32:49|+249.99910817 BTC (4,533,494.77 USD)|11,557.4507817 BTC|$209,583,318 @ $18,134.04|$-29,703,423
762377|2022-11-09 06:53:09|+292.55070447 BTC (5,350,456.43 USD)|11,307.45167353 BTC|$206,801,852 @ $18,288.99|$-27,951,394
762214|2022-11-08 06:49:48|+129.99949142 BTC (2,554,313.98 USD)|11,014.90096906 BTC|$216,427,890 @ $19,648.65|$-12,974,901
762207|2022-11-08 05:37:08|+119.99919764 BTC (2,382,695.35 USD)|10,884.90147764 BTC|$216,129,813 @ $19,855.93|$-10,718,664
762202|2022-11-08 04:53:35|+139.99919837 BTC (2,861,654.61 USD)|10,764.90228 BTC|$220,040,062 @ $20,440.51|$-4,425,719
762198|2022-11-08 04:08:31|+129.99919817 BTC (2,657,249.54 USD)|10,624.90308163 BTC|$217,178,407 @ $20,440.51|$-4,425,719
762193|2022-11-08 03:33:38|+129.99919712 BTC (2,683,339.75 USD)|10,494.90388346 BTC|$216,627,436 @ $20,641.2|$-2,319,440
762191|2022-11-08 03:11:52|+139.99916301 BTC (2,889,751.08 USD)|10,364.90468634 BTC|$213,944,097 @ $20,641.2|$-2,319,440
762188|2022-11-08 02:36:26|+107.79159435 BTC (2,219,189.38 USD)|10,224.90552333 BTC|$210,508,081 @ $20,587.78|$-2,865,704
762178|2022-11-08 01:40:35|+100.04622294 BTC (2,059,711.68 USD)|10,117.11392898 BTC|$208,287,101 @ $20,587.6|$-2,867,496
762118|2022-11-07 13:19:15|+16.98673734 BTC (352,050.43 USD)|10,017.06770604 BTC|$207,603,905 @ $20,725.02|$-1,490,979
762115|2022-11-07 12:45:24|+15.68740496 BTC (325,529.97 USD)|10,000.0809687 BTC|$207,512,082 @ $20,751.04|$-1,230,753
762104|2022-11-07 11:15:16|-1,000.00008607 BTC (20,755,426.14 USD)|9,984.39356374 BTC|$207,230,325 @ $20,755.42|$-1,186,979
761867|2022-11-05 20:25:50|+39.24145531 BTC (836,309.36 USD)|10,984.39364981 BTC|$234,098,129 @ $21,311.88|$4,925,399
761856|2022-11-05 18:42:05|+27.39458395 BTC (583,842.8 USD)|10,945.1521945 BTC|$233,266,850 @ $21,312.34|$4,930,429
761854|2022-11-05 18:29:07|+26.80849249 BTC (571,351.82 USD)|10,917.75761055 BTC|$232,683,008 @ $21,312.34|$4,930,429
761848|2022-11-05 17:46:29|+15.07225385 BTC (321,353.02 USD)|10,890.94911806 BTC|$232,204,114 @ $21,320.83|$5,022,888
761845|2022-11-05 17:19:50|+29.83356741 BTC (636,076.53 USD)|10,875.87686421 BTC|$231,882,761 @ $21,320.83|$5,022,888
761832|2022-11-05 15:27:30|+20.97761227 BTC (446,383.92 USD)|10,846.0432968 BTC|$230,793,633 @ $21,279.06|$4,569,836
761822|2022-11-05 13:50:40|+17.91529716 BTC (382,478.91 USD)|10,825.06568453 BTC|$231,107,491 @ $21,349.29|$5,330,078
761813|2022-11-05 12:15:39|+24.2044481 BTC (517,306.66 USD)|10,807.15038737 BTC|$230,974,525 @ $21,372.38|$5,579,591
761795|2022-11-05 10:30:07|+18.72989809 BTC (398,732.33 USD)|10,782.94593927 BTC|$229,553,261 @ $21,288.55|$4,675,634
761791|2022-11-05 09:41:29|+70.37188149 BTC (1,500,600.25 USD)|10,764.21604118 BTC|$229,534,652 @ $21,323.86|$5,055,757
761789|2022-11-05 09:26:47|+75.46822417 BTC (1,609,273.96 USD)|10,693.84415969 BTC|$228,034,052 @ $21,323.86|$5,055,757
761786|2022-11-05 08:46:52|+83.03833109 BTC (1,776,840.56 USD)|10,618.37593552 BTC|$227,210,264 @ $21,397.84|$5,841,243
761778|2022-11-05 06:49:00|+20.57164758 BTC (440,346.27 USD)|10,535.33760443 BTC|$225,514,101 @ $21,405.49|$5,921,921
761777|2022-11-05 06:36:04|-600.00008607 BTC (12,843,297.99 USD)|10,514.76595685 BTC|$225,073,755 @ $21,405.49|$5,921,921
761771|2022-11-05 05:28:46|+41.56485323 BTC (890,851.21 USD)|11,114.76604292 BTC|$238,220,563 @ $21,432.8|$6,225,431
761768|2022-11-05 04:50:39|+31.93633216 BTC (683,807.11 USD)|11,073.20118969 BTC|$237,094,655 @ $21,411.57|$5,990,374
761758|2022-11-05 02:47:48|+15.18926188 BTC (324,335.99 USD)|11,041.26485753 BTC|$235,763,894 @ $21,352.98|$5,343,420
761751|2022-11-05 02:09:48|+20.22037912 BTC (431,765.33 USD)|11,026.07559565 BTC|$235,439,558 @ $21,352.98|$5,343,420
761737|2022-11-04 23:26:48|+49.24866719 BTC (1,043,365 USD)|11,005.85521653 BTC|$233,166,191 @ $21,185.65|$3,501,819
761734|2022-11-04 23:05:14|+22.07606042 BTC (466,039.24 USD)|10,956.60654934 BTC|$231,300,716 @ $21,110.62|$2,679,708
761733|2022-11-04 23:01:42|+169.66262134 BTC (3,581,682.49 USD)|10,934.53048892 BTC|$230,834,677 @ $21,110.62|$2,679,708
761732|2022-11-04 22:51:51|+32.8453494 BTC (693,385.57 USD)|10,764.86786758 BTC|$227,252,994 @ $21,110.62|$2,679,708
761730|2022-11-04 22:18:29|+204.74667086 BTC (4,322,328.39 USD)|10,732.02251818 BTC|$226,559,609 @ $21,110.62|$2,679,708
761728|2022-11-04 22:04:18|+16.76585862 BTC (353,334.08 USD)|10,527.27584732 BTC|$221,858,327 @ $21,074.62|$2,300,755
761727|2022-11-04 21:49:10|+200.73746911 BTC (4,230,465.66 USD)|10,510.5099887 BTC|$221,504,993 @ $21,074.62|$2,300,755
761712|2022-11-04 19:22:37|+10,309.76677255 BTC (214,973,654.34 USD)|10,309.77251959 BTC|$214,973,774 @ $20,851.46|$2
761705|2022-11-04 18:15:36|+0.001 BTC (20.75 USD)|0.00574704 BTC|$119 @ $20,748.9|$2
761392|2022-11-02 12:42:08|-0.00025296 BTC (5.17 USD)|0.00474704 BTC|$97 @ $20,438.48|$0
